loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,default_ind
5000,5000,5000,36,6.03,152.18,A,A1,9 years,MORTGAGE,30000,Not Verified,n,other,CA,16.48,0,0,,,7,0,5881,25.6,16,f,0,0,5451.029788,5451.03,5000,451.03,0,0,0,1344.77,0,,INDIVIDUAL,0
9000,9000,9000,36,14.65,310.45,C,C3,4 years,RENT,45000,Source Verified,n,debt_consolidation,NY,17.01,1,1,20,85,21,1,10464,50,51,f,0,0,10750.2,10750.2,9000,1750.2,0,0,0,4548.72,0,,INDIVIDUAL,0
7200,7200,7175,36,7.9,225.29,A,A4,1 year,RENT,55000,Not Verified,n,debt_consolidation,FL,11.98,0,0,,,11,0,5862,46.1,14,f,0,0,8109.259708,8081.11,7200,909.26,0,0,0,232.43,0,,INDIVIDUAL,0
3000,3000,3000,60,19.03,77.88,E,E2,3 years,RENT,53004,Source Verified,n,other,FL,10.73,1,2,19,,3,0,1985,79.4,12,f,848.45,848.45,3729.4,3729.4,2151.55,1577.85,0,0,0,77.88,0,,INDIVIDUAL,0
25000,25000,23505.29384,60,19.42,654.31,E,E3,10+ years,RENT,60000,Verified,n,credit_card,CA,20.04,0,0,,,12,0,17035,94.9,24,f,0,0,26721.85,23057.3,11624.71,11255.08,0,3842.06,687.78,654.31,0,,INDIVIDUAL,1
25000,25000,25000,36,15.27,869.95,C,C4,8 years,OWN,82000,Verified,n,debt_consolidation,CA,18.5,0,2,,,7,0,18223,70.6,23,f,0,0,28094.27,28094.27,25000,3094.27,0,0,0,19410.22,0,,INDIVIDUAL,0
10000,10000,10000,36,15.96,351.38,C,C5,10+ years,RENT,53000,Verified,n,debt_consolidation,CA,13.09,0,1,,,9,0,23870,77.2,19,f,0,0,12641.96658,12641.97,10000,2641.97,0,0,0,371.75,0,,INDIVIDUAL,0
8875,8875,8875,36,12.69,297.72,B,B5,5 years,MORTGAGE,35360,Verified,n,debt_consolidation,PA,23.11,0,1,,,9,0,13003,71.1,13,f,0,0,2046.9,2046.9,1251.86,528.58,0,266.46,2.96,297.72,0,,INDIVIDUAL,1
15550,15550,15525,36,11.71,514.34,B,B3,10+ years,RENT,54000,Verified,n,debt_consolidation,FL,23.36,0,0,,,9,0,22455,89.8,16,f,0,0,18510.72498,18480.99,15550,2960.72,0,0,0,534.3,0,,INDIVIDUAL,0
17000,17000,16060.11069,60,15.27,406.85,C,C4,8 years,RENT,65000,Not Verified,n,debt_consolidation,NJ,16.84,0,2,33,,11,0,12923,62.7,16,f,4525.87,4525.87,19520.54,17601.18,12474.13,7026.07,20.34,0,0,406.85,0,,INDIVIDUAL,0
7500,7500,7475,36,12.69,251.59,B,B5,5 years,RENT,65000,Not Verified,n,credit_card,CA,4.41,0,2,,,15,0,5927,35.5,22,f,0,0,9051.843018,9021.7,7500,1551.84,0,0,0,270.37,0,,INDIVIDUAL,0
8875,8875,8875,36,8.9,281.81,A,A5,6 years,OWN,28800,Not Verified,n,debt_consolidation,CA,24.29,0,0,,,10,0,8890,69.5,23,f,0,0,10143.38219,10143.38,8875,1268.38,0,0,0,291.21,0,,INDIVIDUAL,0
4500,4500,4500,36,17.27,161.05,D,D3,1 year,RENT,42000,Not Verified,n,credit_card,OH,4.34,0,0,,,3,0,3424,68.5,3,f,0,0,5505.07469,5505.07,4500,1005.07,0,0,0,182.85,0,,INDIVIDUAL,0
5800,5800,5800,36,12.42,193.81,B,B4,3 years,RENT,36000,Not Verified,n,debt_consolidation,TX,21.67,0,1,38,,9,0,6558,66.9,20,f,0,0,6975.276078,6975.28,5800,1175.28,0,0,0,200.51,0,,INDIVIDUAL,0
10000,10000,10000,36,11.71,330.76,B,B3,2 years,RENT,40000,Not Verified,n,debt_consolidation,NJ,22.26,0,1,70,,8,0,11145,47.4,17,f,0,0,11816.14343,11816.14,10000,1816.14,0,0,0,2571.77,0,,INDIVIDUAL,0
10000,10000,10000,36,9.91,322.25,B,B1,4 years,RENT,50000,Not Verified,n,credit_card,GA,19.06,0,0,69,,11,0,10898,88.6,28,f,0,0,11398.55,11398.55,10000,1398.55,0,0,0,4002.95,0,,INDIVIDUAL,0
14000,14000,14000,36,11.71,463.07,B,B3,1 year,RENT,52000,Not Verified,n,credit_card,CA,12.97,0,1,,,6,0,13008,57.9,8,f,0,0,15609.96,15609.96,14000,1609.96,0,0,0,9596.96,0,,INDIVIDUAL,0
25000,25000,23176.93361,60,19.03,648.93,E,E2,3 years,MORTGAGE,85000,Verified,n,credit_card,VA,17.15,1,1,18,,7,0,15814,87.9,19,f,7056.13,7048.97,31161.59,26759.52,17943.87,13185.27,32.45,0,0,648.93,0,,INDIVIDUAL,0
12000,12000,12000,36,8.9,381.04,A,A5,3 years,RENT,32000,Source Verified,n,debt_consolidation,OR,6.75,0,0,,,9,0,5329,59.2,12,f,0,0,8740.16,8740.16,6603.89,1390.81,0,745.46,7.454600002,381.04,0,,INDIVIDUAL,1
24000,24000,23975,36,7.9,750.97,A,A4,6 years,OWN,75000,Verified,n,debt_consolidation,FL,10.58,0,2,,,9,0,26098,45,22,f,0,0,27033.33153,27005.18,24000,3033.33,0,0,0,759.52,0,,INDIVIDUAL,0
14000,14000,14000,36,14.27,480.33,C,C2,< 1 year,RENT,80000,Not Verified,n,credit_card,NY,3.3,0,1,35,,10,0,7085,59,14,f,0,0,17230.07652,17230.08,14000,3230.08,0,0,0,2364.03,0,,INDIVIDUAL,0
12000,12000,11975,36,8.9,381.04,A,A5,7 years,MORTGAGE,40246,Verified,n,credit_card,AZ,17.08,0,0,,,7,0,14573,72.2,24,f,0,0,13736.41119,13707.8,12000,1717.36,19.05,0,0,418.47,0,,INDIVIDUAL,0
15000,15000,14224.10774,60,12.69,338.93,B,B5,3 years,OWN,30000,Verified,n,debt_consolidation,NJ,24.76,0,1,,,7,0,16876,65.7,17,f,0,0,9543.84,8138.48,4881.73,3227.63,0,1434.48,14.0952,338.93,0,,INDIVIDUAL,1
8050,8050,8050,36,12.69,270.04,B,B5,1 year,RENT,36000,Source Verified,n,debt_consolidation,WA,14.8,0,0,,,4,0,12000,81.3,7,f,0,0,1330.92,1330.92,748.57,327.43,0,254.92,2.82,270.04,0,,INDIVIDUAL,1
5600,5600,5600,36,10.65,182.42,B,B2,6 years,RENT,60000,Not Verified,n,debt_consolidation,CA,16.36,1,0,4,90,11,1,2238,12.4,25,f,0,0,6564.334175,6564.33,5600,964.33,0,0,0,192.37,0,,INDIVIDUAL,0
7500,7500,7500,36,9.91,241.69,B,B1,3 years,RENT,31200,Not Verified,n,credit_card,CA,12.35,0,0,,,14,0,7790,57.3,18,f,0,0,8548.15,8548.15,7500,1048.15,0,0,0,3005.84,0,,INDIVIDUAL,0
7000,7000,7000,36,11.71,231.54,B,B3,10+ years,RENT,90000,Verified,n,credit_card,MD,12.19,0,0,,,13,0,28060,93.8,25,f,0,0,8332.097581,8332.1,7000,1332.1,0,0,0,243.02,0,,INDIVIDUAL,0
5400,5400,5400,36,7.9,168.97,A,A4,4 years,RENT,40000,Not Verified,n,debt_consolidation,MO,10.89,0,0,,,5,0,8855,77,15,f,0,0,6081.934802,6081.93,5400,681.93,0,0,0,174.22,0,,INDIVIDUAL,0
16000,16000,16000,36,12.42,534.65,B,B4,1 year,RENT,90000,Verified,n,credit_card,PA,13.67,0,2,,,11,0,22488,65.2,19,f,0,0,19242.01988,19242.02,16000,3242.02,0,0,0,553.45,0,,INDIVIDUAL,0
35000,27575,26043.43249,60,12.42,619.26,B,B4,9 years,MORTGAGE,105000,Verified,n,home_improvement,TX,16.53,0,0,43,,9,0,15523,25,38,f,0,0,34439.9758,31713.96,27575,6864.98,0,0,0,14468.07,0,,INDIVIDUAL,0
6000,6000,6000,60,7.9,121.38,A,A4,< 1 year,RENT,30084,Verified,n,debt_consolidation,KY,1.68,0,0,,,6,0,2192,10,15,f,0,0,3662.31,3662.31,2298.98,836.88,0,526.45,5.0643,121.38,0,,INDIVIDUAL,1
4125,4125,4125,60,12.69,93.21,B,B5,10+ years,MORTGAGE,36000,Not Verified,n,car,MI,17.73,0,4,38,,5,0,5346,37.6,21,f,1054.59,1054.59,4457.96,4457.96,3070.41,1387.55,0,0,0,93.21,0,,INDIVIDUAL,0
9800,9800,9800,36,16.29,345.95,D,D1,4 years,RENT,67000,Not Verified,n,credit_card,CA,21.01,0,2,39,,14,0,21366,44.9,18,f,0,0,12159.38,12159.38,9800,2359.38,0,0,0,3866,0,,INDIVIDUAL,0
15700,15700,14931.3097,60,18.25,400.82,D,D5,10+ years,MORTGAGE,63000,Source Verified,n,debt_consolidation,FL,17.43,0,1,,,12,0,9196,63,16,f,4380.32,4380.32,19209.98,17407.58,11319.68,7890.3,0,0,0,400.82,0,,INDIVIDUAL,0
5000,5000,5000,36,6.62,153.52,A,A2,1 year,RENT,276000,Source Verified,n,debt_consolidation,FL,1.82,0,0,,,7,0,15175,56,18,f,0,0,5524.936472,5524.94,5000,524.94,0,0,0,166.04,0,,INDIVIDUAL,0
9900,9900,9900,36,11.71,327.46,B,B3,6 years,RENT,26400,Verified,n,debt_consolidation,OH,14.09,0,0,,91,4,1,7911,88.9,11,f,0,0,11783.13754,11783.14,9900,1883.14,0,0,0,347.26,0,,INDIVIDUAL,0
4000,4000,4000,36,11.71,132.31,B,B3,n/a,RENT,24000,Source Verified,n,home_improvement,FL,7.5,1,0,16,,4,0,1593,54.9,6,f,0,0,4185.93,4185.93,4000,185.93,0,0,0,3658.15,0,,INDIVIDUAL,0
15000,15000,15000,36,11.71,496.14,B,B3,3 years,MORTGAGE,68400,Source Verified,n,debt_consolidation,FL,5.7,0,0,,,5,0,9368,82.2,9,f,0,0,17857.87991,17857.88,15000,2857.88,0,0,0,508.58,0,,INDIVIDUAL,0
6250,6250,6250,36,15.96,219.61,C,C5,1 year,RENT,29120,Not Verified,n,debt_consolidation,WI,20.85,0,3,,,5,0,5771,88.8,12,f,0,0,7901.704003,7901.7,6250,1651.7,0,0,0,231.21,0,,INDIVIDUAL,0
6400,6400,6400,36,16.29,225.93,D,D1,< 1 year,RENT,29120,Not Verified,n,debt_consolidation,WI,17.97,0,1,,,6,0,5866,94.6,14,f,0,0,8131.319493,8131.32,6400,1731.32,0,0,0,230.53,0,,INDIVIDUAL,0
8850,8850,8850,60,13.49,203.6,C,C1,10+ years,MORTGAGE,89122,Source Verified,n,major_purchase,NV,7.67,0,0,33,,17,0,5633,84.7,38,f,0,0,12021.06002,12021.06,8850,3171.06,0,0,0,2655.46,0,,INDIVIDUAL,0
12000,12000,12000,36,15.27,417.58,C,C4,4 years,MORTGAGE,54000,Not Verified,n,debt_consolidation,NJ,17.07,0,1,56,,10,0,15723,61,34,f,0,0,15021.32581,15021.33,12000,3021.33,0,0,0,450.23,0,,INDIVIDUAL,0
15000,15000,14975,36,8.9,476.3,A,A5,5 years,MORTGAGE,30000,Verified,n,debt_consolidation,AR,6.48,0,1,,,6,0,5649,25.2,10,f,0,0,17018.65061,16990.3,15000,2018.65,0,0,0,4183.77,0,,INDIVIDUAL,0
6500,6500,6500,36,14.27,223.01,C,C2,4 years,MORTGAGE,30000,Not Verified,n,credit_card,WA,10.12,0,0,48,,5,0,10843,81.5,9,f,0,0,7994.155556,7994.16,6500,1494.16,0,0,0,228.19,0,,INDIVIDUAL,0
8000,8000,8000,36,15.96,281.1,C,C5,10+ years,RENT,50000,Not Verified,n,credit_card,CT,16.34,1,1,21,,10,0,7634,81.2,18,f,0,0,10113.71096,10113.71,8000,2113.71,0,0,0,297.31,0,,INDIVIDUAL,0
30000,19825,18614.46557,60,21.28,539.47,F,F2,6 years,MORTGAGE,92000,Source Verified,n,home_improvement,CT,17.57,0,2,27,,17,0,36497,74.5,62,f,5785.16,5785.16,25893,22627.64,14039.85,11853.15,0,0,0,539.47,0,,INDIVIDUAL,0
15000,15000,15000,36,14.65,517.42,C,C3,10+ years,MORTGAGE,100500,Source Verified,n,credit_card,NJ,14.56,0,2,,,8,0,11736,74.3,14,f,0,0,16915.33,16915.33,15000,1915.33,0,0,0,11232.83,0,,INDIVIDUAL,0
10200,10200,10200,36,14.27,349.96,C,C2,3 years,RENT,40000,Not Verified,n,debt_consolidation,CA,16.53,0,1,,,7,0,9428,80.6,10,f,0,0,12182.11,12182.11,10200,1982.11,0,0,0,4856.49,0,,INDIVIDUAL,0
9000,9000,9000,36,12.42,300.74,B,B4,5 years,MORTGAGE,47000,Not Verified,n,credit_card,FL,19.1,0,0,46,,7,0,4012,47.2,17,f,0,0,10823.10324,10823.1,9000,1823.1,0,0,0,313.32,0,,INDIVIDUAL,0
6500,6500,6500,36,16.29,229.46,D,D1,3 years,MORTGAGE,68000,Not Verified,n,debt_consolidation,FL,21.85,0,1,,,11,0,10075,92.4,17,f,0,0,8195.242888,8195.24,6500,1695.24,0,0,0,1547.92,0,,INDIVIDUAL,0
23000,23000,23000,60,21.28,625.86,F,F2,8 years,MORTGAGE,95000,Verified,n,debt_consolidation,MI,8.94,0,0,,,9,0,9826,99.3,35,f,0,0,30964.69,30964.69,23000,7964.69,0,0,0,17827.7,0,,INDIVIDUAL,0
2000,2000,2000,36,7.9,62.59,A,A4,4 years,RENT,39600,Not Verified,n,credit_card,CA,5.09,0,0,,,8,0,2058,79.2,13,f,0,0,2252.269997,2252.27,2000,252.27,0,0,0,65.78,0,,INDIVIDUAL,0
8000,8000,8000,36,13.49,271.45,C,C1,3 years,OWN,30000,Verified,n,debt_consolidation,CA,14.48,0,2,,,11,0,6266,44.1,21,f,0,0,9767.171008,9767.17,8000,1767.17,0,0,0,287.22,0,,INDIVIDUAL,0
8875,8875,8875,36,7.51,276.11,A,A3,1 year,RENT,30000,Verified,n,debt_consolidation,KY,28.4,0,0,,,11,0,29470,83.7,27,f,0,0,9738.77,9738.77,8875,863.77,0,0,0,4226.2,0,,INDIVIDUAL,0
1500,1500,1500,36,18.64,54.72,E,E1,< 1 year,RENT,17000,Source Verified,n,other,OH,4.59,0,3,,,10,0,1497,99.8,15,f,0,0,560.69,560.69,300.67,191.27,0,68.75,0.65,54.72,0,,INDIVIDUAL,1
8000,8000,8000,36,12.42,267.33,B,B4,3 years,RENT,42000,Not Verified,n,debt_consolidation,PA,20.26,0,0,,,4,0,12035,85.4,11,f,0,0,9638.08234,9638.08,8000,1623.08,15,0,0,13.95,0,,INDIVIDUAL,0
20000,16925,11925,60,14.65,399.55,C,C3,10+ years,RENT,75000,Verified,n,debt_consolidation,CA,16.51,0,2,,,10,0,21513,74.9,16,f,0,0,3612.52,2544.34,1819.26,1773.35,19.91218684,0,0,819.08,0,,INDIVIDUAL,1
6500,6500,6500,36,11.71,215,B,B3,4 years,RENT,42000,Not Verified,n,credit_card,MA,6.26,0,0,,,5,0,10139,63.8,11,f,0,0,7727.500051,7727.5,6500,1227.5,0,0,0,863.1,0,,INDIVIDUAL,0
9600,9600,9600,36,13.49,325.74,C,C1,3 years,MORTGAGE,27000,Source Verified,n,debt_consolidation,NY,10.22,0,2,,,12,0,7387,84.9,27,f,0,0,11408.78,11408.78,9600,1808.78,0,0,0,4254.59,0,,INDIVIDUAL,0
25975,16475,15252.50679,60,12.69,372.25,B,B5,10+ years,MORTGAGE,130000,Verified,n,debt_consolidation,PA,26.13,0,0,,,15,0,93718,77.2,29,f,4184.79,4178.38,17850.84,15654.81,12290.21,5560.63,0,0,0,372.25,0,,INDIVIDUAL,0
10000,10000,10000,36,7.9,312.91,A,A4,5 years,MORTGAGE,46000,Not Verified,n,home_improvement,WA,10.46,0,0,,,12,0,10763,50.1,17,f,0,0,11262.91092,11262.91,10000,1262.91,0,0,0,321.98,0,,INDIVIDUAL,0
15000,15000,15000,36,12.42,501.23,B,B4,10+ years,MORTGAGE,80000,Verified,n,debt_consolidation,NC,5.61,0,1,,,8,0,10746,53.7,17,f,0,0,18039.09981,18039.1,15000,3039.1,0,0,0,520.23,0,,INDIVIDUAL,0
9000,9000,9000,36,6.62,276.34,A,A2,3 years,MORTGAGE,45000,Not Verified,n,debt_consolidation,CA,22.05,0,1,,,7,0,14022,44,17,f,0,0,9929.500417,9929.5,9000,929.5,0,0,0,1391.04,0,,INDIVIDUAL,0
10000,10000,10000,36,7.9,312.91,A,A4,2 years,RENT,72500,Verified,n,credit_card,NY,27.92,0,0,,,7,0,10638,69.1,23,f,0,0,11263.48297,11263.48,10000,1263.48,0,0,0,318.38,0,,INDIVIDUAL,0
1000,1000,1000,36,14.65,34.5,C,C3,n/a,RENT,18408,Not Verified,n,major_purchase,NJ,6,0,2,,114,3,1,2510,83.7,8,f,0,0,91.31,91.31,22.24,12.18,0,56.89,10.2402,34.5,0,,INDIVIDUAL,1
14000,14000,14000,36,7.9,438.07,A,A4,2 years,RENT,30000,Source Verified,n,debt_consolidation,TX,15.2,0,0,,,8,0,13581,62.3,28,f,0,0,15297.94,15297.94,14000,1297.94,0,0,0,7854.53,0,,INDIVIDUAL,0
8500,8500,8500,36,14.27,291.63,C,C2,9 years,RENT,50000,Source Verified,n,debt_consolidation,PA,8.5,0,2,,,15,0,9354,61.5,27,f,0,0,2444.63,2444.63,1378.65,657.23,0,408.75,3.88,291.63,0,,INDIVIDUAL,1
15000,15000,14248.30682,60,19.03,389.36,E,E2,9 years,RENT,75000,Source Verified,n,debt_consolidation,FL,2.82,0,2,,,9,0,11379,75.9,12,f,0,0,22590.20414,20762.84,15000,7590.2,0,0,0,5880.48,0,,INDIVIDUAL,0
4500,4500,4500,36,15.96,158.12,C,C5,5 years,MORTGAGE,65000,Not Verified,n,other,NY,14.66,0,1,,,20,0,18611,76.6,34,f,0,0,5580.11,5580.11,4500,1080.11,0,0,0,1636.76,0,,INDIVIDUAL,0
3000,3000,3000,36,7.51,93.34,A,A3,10+ years,MORTGAGE,65000,Not Verified,n,major_purchase,TX,27.91,0,0,,,10,0,38905,56,19,f,0,0,3358.813405,3358.81,3000,358.81,0,0,0,100.23,0,,INDIVIDUAL,0
10000,10000,10000,36,9.91,322.25,B,B1,4 years,MORTGAGE,120000,Source Verified,n,home_improvement,NJ,7.98,0,2,,,7,0,21440,68.1,35,f,0,0,11597.2666,11597.27,10000,1597.27,0,0,0,339.84,0,,INDIVIDUAL,0
21250,21250,21225,60,16.77,525.5,D,D2,5 years,MORTGAGE,42500,Verified,n,debt_consolidation,MO,19.93,0,2,,,7,0,18352,62.7,13,f,0,0,30769.89365,30733.78,21250,9519.89,0,0,0,7681.95,0,,INDIVIDUAL,0
33425,20675,19010.82122,60,13.49,475.63,C,C1,2 years,MORTGAGE,75000,Source Verified,n,debt_consolidation,NY,25.71,0,3,,,10,0,50670,50.5,43,f,0,0,19893.95,16765.31,13371.26,6512.03,0,10.66,0,1370.08,0,,INDIVIDUAL,1
35000,35000,32763.0552,60,19.42,916.03,E,E3,8 years,RENT,195000,Verified,n,debt_consolidation,WA,11.72,0,2,,,17,0,29573,66.1,27,f,9928.6,9921.47,43947.08,38440.59,25071.4,18875.68,0,0,0,916.03,0,,INDIVIDUAL,0
7200,7200,7200,36,15.27,250.55,C,C4,4 years,RENT,54990,Verified,n,debt_consolidation,TX,20.95,0,1,81,,16,0,9119,96,24,f,0,0,8948.247644,8948.25,7200,1748.25,0,0,0,1708.04,0,,INDIVIDUAL,0
18000,18000,17836.5806,60,11.71,397.77,B,B3,< 1 year,RENT,40000,Source Verified,n,debt_consolidation,AZ,18.18,0,0,,,6,0,12806,68.8,12,f,0,0,10850.22,10567.42,5690.48,3448.57,0,1711.17,17.1117,397.77,0,,INDIVIDUAL,1
23000,23000,23000,36,7.9,719.68,A,A4,2 years,MORTGAGE,137000,Source Verified,n,debt_consolidation,TX,8.13,0,1,,,11,0,17564,60.8,37,f,0,0,23980.67,23980.67,23000,980.67,0,0,0,19664.2,0,,INDIVIDUAL,0
20000,20000,19523.20774,60,16.77,494.59,D,D2,10+ years,RENT,60000,Verified,n,debt_consolidation,CA,9.46,0,2,28,,13,0,16326,41,30,f,0,0,18799.72,17787.27,9606.12,7667.87,0,1525.73,268.0326,494.59,0,,INDIVIDUAL,1
6000,6000,6000,60,17.58,151,D,D4,3 years,RENT,30120,Not Verified,n,debt_consolidation,NY,15.54,0,0,,,8,0,8136,80.6,11,f,1513.33,1513.33,7382.84,7382.84,4486.67,2881.17,15,0,0,151,0,,INDIVIDUAL,0
7000,7000,7000,36,8.9,222.28,A,A5,1 year,RENT,46000,Verified,n,credit_card,VA,7.9,0,1,,,7,0,8717,76.5,18,f,0,0,7999.847926,7999.85,7000,999.85,0,0,0,232.27,0,,INDIVIDUAL,0
21000,21000,20975,36,12.69,704.45,B,B5,8 years,MORTGAGE,135000,Verified,n,debt_consolidation,OH,8.52,0,1,81,,11,0,30361,63,24,f,0,0,24283.82,24254.93,21000.01,3283.81,0,0,0,11650.08,0,,INDIVIDUAL,0
8250,8250,8250,36,7.51,256.67,A,A3,n/a,MORTGAGE,31500,Verified,n,debt_consolidation,MD,17.87,0,4,,,17,0,7521,10.4,37,f,0,0,9236.369059,9236.37,8250,986.37,0,0,0,278.92,0,,INDIVIDUAL,0
13000,13000,13000,36,9.91,418.93,B,B1,10+ years,RENT,65000,Verified,n,credit_card,CA,8.82,0,0,,,10,0,22554,75.9,18,f,0,0,14817.85,14817.85,13000,1817.85,0,0,0,5207.35,0,,INDIVIDUAL,0
18000,18000,18000,36,6.62,552.67,A,A2,2 years,MORTGAGE,78000,Not Verified,n,debt_consolidation,TX,6.35,0,0,,,8,0,16136,25,13,f,0,0,19892.95164,19892.95,18000,1892.95,0,0,0,574.46,0,,INDIVIDUAL,0
7200,7200,7175,36,6.03,219.14,A,A1,5 years,MORTGAGE,60000,Not Verified,n,other,AZ,2.54,0,0,68,,6,0,3859,6,20,f,0,0,7881.924132,7854.56,7200,681.92,0,0,0,873.09,0,,INDIVIDUAL,0
16500,16500,16500,36,8.9,523.93,A,A5,10+ years,RENT,48000,Not Verified,n,credit_card,UT,13.1,0,0,,,7,0,21329,87.1,25,f,0,0,18159.26,18159.26,16500,1659.26,0,0,0,9783.86,0,,INDIVIDUAL,0
8125,8125,8125,36,7.9,254.24,A,A4,< 1 year,RENT,25000,Not Verified,n,debt_consolidation,IL,24.34,0,1,,,13,0,19296,63.6,21,f,0,0,9151.005343,9151.01,8125,1026.01,0,0,0,262.23,0,,INDIVIDUAL,0
18800,18800,18750,36,7.51,584.89,A,A3,3 years,MORTGAGE,82000,Verified,n,debt_consolidation,CA,13.76,1,0,11,,14,0,14477,17.3,24,f,0,0,21054.18555,20998.24,18800,2254.19,0,0,0,594.74,0,,INDIVIDUAL,0
26800,26800,26800,36,19.03,982.79,E,E2,10+ years,MORTGAGE,82000,Source Verified,n,credit_card,CA,21.59,0,1,,,12,0,26919,98,31,f,0,0,31277.98,31277.98,26800,4477.98,0,0,0,20489.14,0,,INDIVIDUAL,0
19200,19200,19200,36,7.9,600.78,A,A4,5 years,MORTGAGE,42000,Verified,n,debt_consolidation,OK,19.66,0,0,,,13,0,28727,72.2,24,f,0,0,21328.13,21328.13,19200,2128.13,0,0,0,7516.94,0,,INDIVIDUAL,0
12875,8475,8184.32018,60,17.58,213.28,D,D4,3 years,RENT,27600,Verified,n,debt_consolidation,CA,18.7,0,1,,,4,0,5595,86.1,7,f,0,0,11208.86574,10571.95,8475,2733.87,0,0,0,5908.59,0,,INDIVIDUAL,0
4000,4000,4000,36,12.42,133.67,B,B4,5 years,MORTGAGE,38000,Not Verified,n,credit_card,OH,19.64,0,1,,,11,0,11130,52.7,16,f,0,0,4300.29,4300.29,4000,300.29,0,0,0,3326.13,0,,INDIVIDUAL,0
4000,4000,4000,36,16.29,141.21,D,D1,4 years,RENT,35000,Not Verified,n,debt_consolidation,CA,9.22,0,0,44,,7,0,8247,83.5,13,f,0,0,5053.377225,5053.38,4000,1053.38,0,0,0,824.36,0,,INDIVIDUAL,0
12000,12000,12000,36,9.91,386.7,B,B1,10+ years,OWN,33000,Not Verified,n,credit_card,CA,18.8,0,0,,,5,0,17229,74.9,10,f,0,0,13871.41876,13871.42,12000,1871.42,0,0,0,2286.28,0,,INDIVIDUAL,0
2625,2625,2625,36,11.71,86.83,B,B3,10+ years,MORTGAGE,52800,Not Verified,n,medical,NV,14.52,0,2,,,8,0,8343,65.2,21,f,0,0,3124.737614,3124.74,2625,499.74,0,0,0,6.4,0,,INDIVIDUAL,0
18000,18000,17387.67974,60,13.49,414.09,C,C1,10+ years,MORTGAGE,40900,Verified,n,debt_consolidation,AR,13.7,0,1,,,10,0,11963,62.6,19,f,4641.04,4634.53,19847.2,18715.57,13358.97,6488.23,0,0,0,414.09,0,,INDIVIDUAL,0
7000,7000,7000,36,9.91,225.58,B,B1,10+ years,RENT,73882,Not Verified,n,debt_consolidation,PA,11.45,0,0,49,,10,0,16783,38.1,10,f,0,0,8118.350531,8118.35,7000,1118.35,0,0,0,236.31,0,,INDIVIDUAL,0
11300,11300,11300,36,12.69,379.06,B,B5,7 years,MORTGAGE,36000,Not Verified,n,credit_card,FL,16.33,0,1,79,,9,0,18905,74.7,22,f,0,0,12787.19,12787.19,11300,1487.19,0,0,0,7497.46,0,,INDIVIDUAL,0
4000,4000,4000,36,9.91,128.9,B,B1,10+ years,MORTGAGE,130000,Source Verified,n,debt_consolidation,CA,10.05,0,3,,,12,0,13212,85,22,f,0,0,4634.246725,4634.25,4000,634.25,0,0,0,516.99,0,,INDIVIDUAL,0
8000,8000,8000,36,6.03,243.49,A,A1,10+ years,MORTGAGE,57200,Not Verified,n,debt_consolidation,SC,4.72,0,0,,,18,0,7764,6.8,47,f,0,0,8517.87,8517.87,8000,517.87,0,0,0,4868.26,0,,INDIVIDUAL,0
14400,14400,14400,36,18.25,522.41,D,D5,5 years,RENT,51871,Verified,n,debt_consolidation,RI,7.82,0,0,,,5,0,8092,79.3,9,f,0,0,7869.17,7869.17,4684.23,2613.83,0,571.11,5.67,522.41,0,,INDIVIDUAL,1
4375,4375,4375,36,12.42,146.2,B,B4,2 years,OWN,15000,Verified,n,debt_consolidation,CA,13.92,0,0,,,3,0,2847,74.9,5,f,0,0,5261.081491,5261.08,4375,886.08,0,0,0,152.4,0,,INDIVIDUAL,0
4100,4100,4100,36,7.51,127.56,A,A3,9 years,MORTGAGE,70197,Not Verified,n,credit_card,LA,6.58,0,1,,,7,0,24138,72.1,12,f,0,0,4582.7503,4582.75,4100,482.75,0,0,0,638.01,0,,INDIVIDUAL,0
6000,6000,6000,36,8.9,190.52,A,A5,7 years,RENT,47000,Verified,n,other,OH,14.43,0,3,78,,8,0,3917,31.4,14,f,0,0,6857.055601,6857.06,6000,857.06,0,0,0,199.26,0,,INDIVIDUAL,0
4200,4200,4200,60,17.27,105,D,D3,9 years,RENT,43000,Source Verified,n,debt_consolidation,AZ,10.13,0,1,82,,9,0,8843,77,19,f,0,0,4200,4200,2381.46,1807.62,0,10.92,1.9656,105,0,,INDIVIDUAL,1
4000,4000,4000,36,6.62,122.82,A,A2,6 years,MORTGAGE,120000,Source Verified,n,home_improvement,NC,3.89,0,1,,,13,0,11947,24.4,31,f,0,0,4152.93,4152.93,4000,152.93,0,0,0,1918.67,0,,INDIVIDUAL,0
